Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
UT,GRANITE DISTRICT,UT,YESS GRANITE,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,YESS GRANITE,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,YESS GRANITE,4.90E+11,2009,Total enrollment,,0,,0,0,5,5,15,0,25,15,0,5
UT,GRANITE DISTRICT,UT,TAYLORSVILLE HIGH,4.90E+11,2011,Allegations - basis of race color or national origin,15,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,TAYLORSVILLE HIGH,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,2,,0,7,4,0,4,0,17,4,0,0
UT,GRANITE DISTRICT,UT,TAYLORSVILLE HIGH,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,2,,0,2,7,4,4,0,19,4,0,0
UT,GRANITE DISTRICT,UT,TAYLORSVILLE HIGH,4.90E+11,2011,Total enrollment,,31,,88,55,418,49,1114,13,1768,140,7,157
UT,DAVIS DISTRICT,UT,ADAMS SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,1,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,ADAMS SCHOOL,4.90E+11,2013,Allegations - basis of religion,1,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,ADAMS SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,DAVIS DISTRICT,UT,ADAMS SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,DAVIS DISTRICT,UT,ADAMS SCHOOL,4.90E+11,2013,Total enrollment,,2,,4,10,55,7,511,16,605,104,0,16
UT,GRANITE DISTRICT,UT,WEST VALLEY SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,WEST VALLEY SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,WEST VALLEY SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,WEST VALLEY SCHOOL,4.90E+11,2013,Total enrollment,,7,,34,13,265,10,271,7,607,92,4,139
UT,ALPINE DISTRICT,UT,MOUNTAIN RIDGE JR HIGH,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,MOUNTAIN RIDGE JR HIGH,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,MOUNTAIN RIDGE JR HIGH,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,MOUNTAIN RIDGE JR HIGH,4.90E+11,2013,Total enrollment,,5,,10,4,46,10,1327,40,1442,89,22,4
UT,ALPINE DISTRICT,UT,POLARIS HIGH SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,1,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,POLARIS HIGH SCHOOL,4.90E+11,2013,Allegations - basis of religion,1,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,POLARIS HIGH SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,POLARIS HIGH SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,POLARIS HIGH SCHOOL,4.90E+11,2013,Total enrollment,,4,,2,4,55,4,178,2,249,38,7,16
UT,GRANITE DISTRICT,UT,WEST LAKE JR HIGH,4.90E+11,2015,Allegations - basis of race color or national origin,9,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,WEST LAKE JR HIGH,4.90E+11,2015,Allegations - basis of religion,1,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,WEST LAKE JR HIGH,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,2,2,4,4,4,0,16,7,0,4
UT,GRANITE DISTRICT,UT,WEST LAKE JR HIGH,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,2,0,5,0,7,0,0,0
UT,GRANITE DISTRICT,UT,WEST LAKE JR HIGH,4.90E+11,2015,Total enrollment,,28,,40,67,568,40,751,7,1501,203,4,610
UT,GRANITE DISTRICT,UT,OQUIRRH HILLS SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,10,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,OQUIRRH HILLS SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,5,10,0,10,0,25,0,0,5
UT,GRANITE DISTRICT,UT,OQUIRRH HILLS SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,5,0,5,0,10,5,0,5
UT,GRANITE DISTRICT,UT,OQUIRRH HILLS SCHOOL,4.90E+11,2009,Total enrollment,,5,,15,15,195,15,275,0,520,95,5,150
UT,GRANITE DISTRICT,UT,PHILO FARNSWORTH SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,8,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,PHILO FARNSWORTH SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,5,0,0,0
UT,GRANITE DISTRICT,UT,PHILO FARNSWORTH SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,5,0,0,0,10,0,0,0
UT,GRANITE DISTRICT,UT,PHILO FARNSWORTH SCHOOL,4.90E+11,2009,Total enrollment,,15,,15,45,330,15,340,5,765,130,0,285
UT,GRANITE DISTRICT,UT,WASATCH JR HIGH,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,WASATCH JR HIGH,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,WASATCH JR HIGH,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,WASATCH JR HIGH,4.90E+11,2009,Total enrollment,,5,,65,5,20,10,740,5,850,25,5,55
UT,GRANITE DISTRICT,UT,VISTA SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,VISTA SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,VISTA SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,VISTA SCHOOL,4.90E+11,2011,Total enrollment,,10,,28,37,277,19,352,2,725,56,2,247
UT,CANYONS DISTRICT,UT,LONE PEAK SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,LONE PEAK SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,LONE PEAK SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,LONE PEAK SCHOOL,4.90E+11,2011,Total enrollment,,4,,13,4,37,10,751,28,847,62,0,5
UT,CANYONS DISTRICT,UT,CRESCENT VIEW MIDDLE,4.90E+11,2011,Allegations - basis of race color or national origin,2,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,CRESCENT VIEW MIDDLE,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,2,0,2,2,0,0
UT,CANYONS DISTRICT,UT,CRESCENT VIEW MIDDLE,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,2,0,0,0,2,0,0,0
UT,CANYONS DISTRICT,UT,CRESCENT VIEW MIDDLE,4.90E+11,2011,Total enrollment,,4,,28,7,109,10,1198,58,1414,116,4,28
UT,CACHE DISTRICT,UT,CACHE HIGH,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,CACHE HIGH,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,CACHE HIGH,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,CACHE HIGH,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,CACHE HIGH,4.90E+11,2015,Total enrollment,,0,,2,2,31,2,91,7,135,56,0,4
UT,DAVIS DISTRICT,UT,WEST POINT JR HIGH,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,WEST POINT JR HIGH,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,WEST POINT JR HIGH,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,WEST POINT JR HIGH,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,WEST POINT JR HIGH,4.90E+11,2015,Total enrollment,,7,,16,7,115,10,1045,40,1240,143,4,10
UT,DAVIS DISTRICT,UT,WHITESIDES SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,WHITESIDES SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,WHITESIDES SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,WHITESIDES SCHOOL,4.90E+11,2009,Total enrollment,,5,10,,,45,10,420,,495,95,0,30
UT,ALPINE DISTRICT,UT,VINEYARD SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,VINEYARD SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,VINEYARD SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,VINEYARD SCHOOL,4.90E+11,2011,Total enrollment,,2,,10,22,151,4,481,7,677,77,0,121
UT,CANYONS DISTRICT,UT,INDIAN HILLS MIDDLE,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,INDIAN HILLS MIDDLE,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,INDIAN HILLS MIDDLE,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,INDIAN HILLS MIDDLE,4.90E+11,2013,Total enrollment,,5,,22,10,88,7,928,43,1103,104,4,10
UT,EMERY DISTRICT,UT,EMERY HIGH,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,EMERY DISTRICT,UT,EMERY HIGH,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,EMERY DISTRICT,UT,EMERY HIGH,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,EMERY DISTRICT,UT,EMERY HIGH,4.90E+11,2013,Total enrollment,,4,,2,2,10,2,403,2,425,62,7,4
UT,ACADEMY FOR MATH ENGINEERING & SCIENCE (AMES),UT,ACADEMY FOR MATH ENGINEERING & SCIENCE (AMES),4.90E+11,2015,Allegations - basis of race color or national origin,1,,,,,,,,,,,,
UT,ACADEMY FOR MATH ENGINEERING & SCIENCE (AMES),UT,ACADEMY FOR MATH ENGINEERING & SCIENCE (AMES),4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,ACADEMY FOR MATH ENGINEERING & SCIENCE (AMES),UT,ACADEMY FOR MATH ENGINEERING & SCIENCE (AMES),4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ACADEMY FOR MATH ENGINEERING & SCIENCE (AMES),UT,ACADEMY FOR MATH ENGINEERING & SCIENCE (AMES),4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,2,0,0,2,0,0,0
UT,ACADEMY FOR MATH ENGINEERING & SCIENCE (AMES),UT,ACADEMY FOR MATH ENGINEERING & SCIENCE (AMES),4.90E+11,2015,Total enrollment,,16,,52,40,130,25,238,10,511,29,16,13
UT,DAVIS DISTRICT,UT,WINDRIDGE SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,3,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,WINDRIDGE SCHOOL,4.90E+11,2013,Allegations - basis of religion,3,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,WINDRIDGE SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,DAVIS DISTRICT,UT,WINDRIDGE SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,DAVIS DISTRICT,UT,WINDRIDGE SCHOOL,4.90E+11,2013,Total enrollment,,0,,7,4,28,2,640,10,691,92,5,2
UT,CANYONS DISTRICT,UT,EDGEMONT SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,EDGEMONT SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,EDGEMONT SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,EDGEMONT SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,EDGEMONT SCHOOL,4.90E+11,2015,Total enrollment,,0,,13,7,55,2,325,19,421,80,0,25
UT,GARFIELD DISTRICT,UT,PANGUITCH MIDDLE,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GARFIELD DISTRICT,UT,PANGUITCH MIDDLE,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,GARFIELD DISTRICT,UT,PANGUITCH MIDDLE,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
